TransactionID,id_01,id_12,id_31,DeviceType,DeviceInfo
2998745,0.0,NotFound,chrome 62.0 for android,mobile,LG-D680 Build/KOT49I
2998746,-5.0,NotFound,safari generic,desktop,MacOS
2998752,-5.0,NotFound,chrome 62.0,desktop,Windows
2998756,-5.0,NotFound,chrome 62.0,desktop,Windows
2998761,-5.0,NotFound,chrome 62.0,desktop,Windows
2998771,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2998772,-95.0,NotFound,chrome 62.0 for android,mobile,SM-E500M Build/KTU84P
2998782,-5.0,NotFound,mobile safari 10.0,mobile,iOS Device
2998783,0.0,Found,chrome 62.0 for android,mobile,LG-M322
2998789,0.0,Found,chrome 62.0,desktop,
2998791,0.0,NotFound,firefox 57.0,desktop,rv:57.0
2998796,0.0,NotFound,chrome 62.0 for android,mobile,SM-G935F Build/NRD90M
2998805,-5.0,NotFound,edge 15.0,desktop,Windows
2998808,-5.0,NotFound,chrome 62.0,desktop,
2998812,0.0,NotFound,chrome 62.0 for android,mobile,SM-G610M Build/MMB29K
2998813,-15.0,NotFound,chrome 62.0 for android,mobile,SM-J700M Build/MMB29K
2998820,-5.0,NotFound,chrome 62.0,desktop,Windows
2998821,-15.0,NotFound,chrome 62.0 for android,mobile,SM-J700M Build/MMB29K
2998823,-5.0,Found,mobile safari 10.0,mobile,iOS Device
2998825,-5.0,NotFound,chrome 62.0,desktop,Windows
2998826,-5.0,Found,mobile safari 10.0,mobile,iOS Device
2998836,-5.0,NotFound,chrome 62.0,desktop,Windows
2998839,-15.0,NotFound,chrome 62.0 for android,mobile,SM-J700M Build/MMB29K
2998841,-5.0,NotFound,edge 15.0,desktop,Windows
2998844,0.0,NotFound,chrome 60.0 for android,mobile,HTC Desire 650 Build/MMB29M
2998853,-5.0,NotFound,chrome 62.0,desktop,Windows
2998859,-5.0,NotFound,chrome 62.0,desktop,Windows
2998862,-5.0,NotFound,chrome 62.0,desktop,
2998863,0.0,NotFound,chrome 62.0,desktop,MacOS
2998879,-5.0,NotFound,edge 16.0,desktop,Windows
2998891,-5.0,NotFound,chrome 62.0,desktop,Windows
2998895,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2998900,0.0,NotFound,mobile safari generic,mobile,iOS Device
2998904,0.0,NotFound,samsung browser 6.2,mobile,SAMSUNG
2998910,-5.0,NotFound,mobile safari generic,mobile,iOS Device
2998916,-20.0,NotFound,chrome 62.0 for android,mobile,LG-H870 Build/NRD90U
2998926,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2998933,-5.0,NotFound,chrome 62.0,desktop,Windows
2998943,-40.0,NotFound,chrome 62.0 for android,mobile,SM-G950U Build/NRD90M
2998947,0.0,NotFound,,mobile,Pixel Build/OPR3.170623.013
2998948,-5.0,NotFound,,mobile,Pixel Build/OPR3.170623.013
2998950,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2998952,-5.0,NotFound,chrome 62.0,desktop,Windows
2998956,-5.0,NotFound,chrome 62.0,desktop,Windows
2998957,0.0,NotFound,chrome 62.0 for android,mobile,LG-H870 Build/NRD90U
2998958,0.0,Found,mobile safari 9.0,mobile,iOS Device
2998961,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2998962,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2998964,0.0,NotFound,chrome 62.0,desktop,
2998965,0.0,Found,chrome 62.0,desktop,
2998970,0.0,Found,chrome 62.0,desktop,
2998976,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2998979,0.0,NotFound,chrome 62.0,desktop,
2998980,-15.0,NotFound,,,
2998985,-15.0,NotFound,,,
2998987,0.0,NotFound,mobile safari 10.0,mobile,iOS Device
2998992,-5.0,NotFound,chrome 62.0,desktop,Windows
2998994,-5.0,NotFound,safari generic,desktop,MacOS
2999006,-5.0,NotFound,edge 15.0,desktop,Windows
2999008,-15.0,Found,,,
2999017,-5.0,NotFound,chrome 62.0,desktop,MacOS
2999019,-5.0,NotFound,chrome 62.0,desktop,Windows
2999020,-20.0,NotFound,mobile safari 11.0,mobile,
2999028,-5.0,NotFound,chrome 62.0 for android,mobile,SM-J730G Build/NRD90M
2999029,-5.0,NotFound,chrome 62.0,desktop,Windows
2999033,-25.0,NotFound,safari generic,desktop,
2999043,0.0,NotFound,chrome 57.0 for android,mobile,SAMSUNG-SM-G935A Build/NRD90M
2999046,0.0,NotFound,mobile safari generic,mobile,iOS Device
2999052,0.0,NotFound,chrome 62.0 for android,mobile,SM-G955U Build/NRD90M
2999072,-5.0,NotFound,chrome 62.0,desktop,Windows
2999074,-25.0,NotFound,mobile safari 10.0,mobile,
2999081,-5.0,NotFound,chrome 62.0 for android,mobile,SM-G925I Build/NRD90M
2999083,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999090,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999096,-5.0,NotFound,chrome 62.0,desktop,Windows
2999098,0.0,NotFound,safari generic,desktop,
2999102,0.0,NotFound,chrome 62.0 for android,mobile,SM-G610M Build/MMB29K
2999103,-5.0,NotFound,safari generic,desktop,MacOS
2999110,-5.0,NotFound,chrome 62.0,desktop,Windows
2999112,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999115,-15.0,NotFound,chrome 62.0 for android,mobile,SM-J510MN Build/MMB29M
2999118,-15.0,NotFound,,,
2999127,-5.0,NotFound,mobile safari 10.0,mobile,iOS Device
2999130,-5.0,NotFound,chrome 62.0,desktop,Windows
2999133,-15.0,NotFound,chrome 62.0 for android,mobile,SM-J510MN Build/MMB29M
2999138,-15.0,NotFound,chrome 62.0 for android,mobile,SM-J510MN Build/MMB29M
2999139,-5.0,NotFound,edge 15.0,desktop,Windows
2999142,-15.0,NotFound,chrome 62.0 for android,mobile,LG-K200 Build/MXB48T
2999144,-5.0,NotFound,chrome 62.0,desktop,Windows
2999145,0.0,NotFound,chrome 62.0,desktop,
2999147,-5.0,NotFound,chrome 61.0 for android,mobile,Aquaris
2999153,-5.0,Found,mobile safari 11.0,mobile,iOS Device
2999154,-15.0,NotFound,chrome 62.0 for android,mobile,SM-J510MN Build/MMB29M
2999155,-5.0,NotFound,firefox 57.0,desktop,Windows
2999163,-5.0,NotFound,chrome 62.0,desktop,Windows
2999165,0.0,NotFound,chrome 62.0,desktop,MacOS
2999171,-5.0,Found,firefox 57.0,desktop,Windows
2999174,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2999184,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999186,-35.0,NotFound,chrome 62.0,desktop,Windows
2999188,-15.0,NotFound,chrome 62.0 for android,mobile,SM-J710MN Build/MMB29K
2999192,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999193,-25.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999198,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999199,-5.0,NotFound,mobile safari 10.0,mobile,iOS Device
2999200,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999209,0.0,NotFound,firefox 52.0,desktop,Windows
2999211,-5.0,NotFound,safari generic,desktop,MacOS
2999214,-5.0,NotFound,mobile safari 10.0,mobile,iOS Device
2999217,-5.0,NotFound,chrome 62.0,desktop,Windows
2999219,-5.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2999220,-5.0,Found,chrome 62.0,desktop,Windows
2999223,0.0,NotFound,chrome 61.0 for android,mobile,SM-J120H Build/LMY47V
2999231,-20.0,NotFound,mobile safari 11.0,mobile,
2999235,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2999237,0.0,Found,ie 11.0 for desktop,desktop,Trident/7.0
2999238,0.0,NotFound,chrome generic,mobile,Alcatel_4060A
2999240,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999241,-20.0,NotFound,safari generic,desktop,
2999246,0.0,NotFound,chrome 62.0 for android,mobile,VS988 Build/NRD90U
2999250,-5.0,NotFound,safari generic,desktop,MacOS
2999251,-5.0,Found,mobile safari 11.0,mobile,iOS Device
2999258,-5.0,NotFound,firefox 57.0,desktop,Windows
2999260,-5.0,NotFound,chrome 62.0 for android,mobile,SM-G950U Build/NRD90M
2999261,0.0,NotFound,chrome generic,mobile,Moto G (5) Build/NPP25.137-72
2999270,-5.0,NotFound,safari generic,desktop,MacOS
2999272,-5.0,NotFound,edge 16.0,desktop,Windows
2999273,-5.0,NotFound,chrome 62.0,desktop,Windows
2999275,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999279,0.0,NotFound,chrome 62.0 for ios,mobile,iOS Device
2999282,-5.0,NotFound,safari generic,desktop,MacOS
2999284,-5.0,Found,safari generic,desktop,MacOS
2999285,-5.0,NotFound,chrome 62.0,desktop,Windows
2999286,-20.0,NotFound,mobile safari 11.0,mobile,
2999287,-5.0,NotFound,chrome 62.0,desktop,Windows
2999292,-5.0,NotFound,chrome 62.0,desktop,Windows
2999295,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999297,0.0,NotFound,chrome 62.0,desktop,MacOS
2999302,-15.0,NotFound,,,
2999305,-20.0,NotFound,mobile safari 11.0,mobile,
2999306,-5.0,NotFound,safari generic,desktop,MacOS
2999307,-15.0,Found,,,
2999308,0.0,NotFound,mobile safari generic,mobile,iOS Device
2999312,0.0,NotFound,chrome 62.0 for android,mobile,LGMS631 Build/MRA58K
2999319,-5.0,NotFound,chrome 62.0,desktop,Windows
2999323,-20.0,NotFound,mobile safari 11.0,mobile,
2999324,-5.0,NotFound,safari generic,desktop,MacOS
2999325,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999327,-5.0,Found,mobile safari 10.0,mobile,iOS Device
2999328,-5.0,NotFound,chrome 61.0 for android,mobile,SM-G531H Build/LMY48B
2999330,0.0,NotFound,chrome 61.0 for android,mobile,SM-J510MN Build/MMB29M
2999332,-5.0,NotFound,chrome 61.0 for android,mobile,SM-G531H Build/LMY48B
2999333,-25.0,NotFound,mobile safari 10.0,mobile,
2999336,-5.0,NotFound,mobile safari 9.0,mobile,iOS Device
2999338,-5.0,NotFound,edge 16.0,desktop,Windows
2999339,-20.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999340,-5.0,Found,chrome 62.0,desktop,Windows
2999345,0.0,NotFound,chrome generic,mobile,KFGIWI Build/LVY48F
2999348,0.0,NotFound,mobile safari generic,mobile,
2999349,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999350,0.0,NotFound,other,mobile,MOT-A6020l37 Build/LMY47V
2999354,0.0,NotFound,other,mobile,MOT-A6020l37 Build/LMY47V
2999360,0.0,NotFound,chrome generic,mobile,SAMSUNG
2999361,-5.0,NotFound,chrome 62.0,desktop,
2999362,-10.0,NotFound,chrome 56.0 for android,mobile,5011A Build/NRD90M
2999367,-5.0,NotFound,edge 15.0,desktop,Windows
2999369,-5.0,NotFound,chrome 62.0,desktop,Windows
2999375,-5.0,NotFound,chrome 62.0,desktop,Windows
2999379,-5.0,NotFound,chrome 62.0,desktop,Windows
2999381,-5.0,NotFound,safari generic,desktop,MacOS
2999385,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2999391,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999392,-5.0,NotFound,chrome 62.0,desktop,Windows
2999393,0.0,NotFound,chrome 62.0,desktop,
2999400,-5.0,Found,chrome 62.0,desktop,Windows
2999401,-5.0,NotFound,firefox 57.0,desktop,Windows
2999403,0.0,NotFound,chrome 62.0 for android,mobile,SM-G920V Build/NRD90M
2999404,-20.0,NotFound,mobile safari 9.0,mobile,
2999409,0.0,Found,chrome 62.0 for android,mobile,SM-G920V Build/NRD90M
2999413,-5.0,NotFound,firefox 57.0,desktop,Windows
2999414,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999416,-5.0,NotFound,chrome 62.0,desktop,Windows
2999417,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2999421,-5.0,NotFound,edge 16.0,desktop,Windows
2999422,0.0,NotFound,chrome 49.0,desktop,MacOS
2999423,0.0,NotFound,chrome 62.0,desktop,MacOS
2999425,0.0,NotFound,other,mobile,MOT-A6020l37 Build/LMY47V
2999428,-5.0,NotFound,edge 15.0,desktop,Windows
2999430,-25.0,NotFound,safari generic,desktop,
2999432,-5.0,Found,edge 15.0,desktop,Windows
2999437,-5.0,NotFound,chrome 61.0,desktop,Windows
2999439,0.0,NotFound,samsung browser 6.2,mobile,SAMSUNG SM-G950U Build/NRD90M
2999441,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2999444,0.0,NotFound,samsung browser 6.2,mobile,SAMSUNG SM-G950U Build/NRD90M
2999448,-5.0,NotFound,chrome 62.0,desktop,Windows
2999449,-5.0,NotFound,safari generic,desktop,MacOS
2999450,0.0,NotFound,ie 11.0 for tablet,desktop,Trident/7.0
2999463,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2999466,-5.0,NotFound,chrome 62.0,desktop,Windows
2999467,0.0,Found,ie 11.0 for desktop,desktop,Trident/7.0
2999471,-5.0,NotFound,edge 15.0,desktop,Windows
2999478,0.0,NotFound,chrome 62.0 for android,mobile,SM-T550 Build/NMF26X
2999480,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999486,0.0,NotFound,chrome 62.0,desktop,MacOS
2999487,0.0,NotFound,chrome generic,mobile,Moto G (4) Build/NPJS25.93-14-10
2999492,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999495,0.0,NotFound,safari generic,desktop,MacOS
2999498,-5.0,NotFound,chrome 62.0,desktop,
2999499,0.0,NotFound,other,mobile,MOT-A6020l37 Build/LMY47V
2999500,-5.0,NotFound,chrome 62.0,desktop,Windows
2999506,-10.0,NotFound,safari generic,desktop,
2999509,0.0,NotFound,mobile safari 10.0,mobile,iOS Device
2999512,-5.0,NotFound,chrome 62.0,desktop,Windows
2999513,-5.0,NotFound,chrome 62.0,desktop,MacOS
2999518,-20.0,NotFound,safari generic,desktop,
2999528,0.0,NotFound,chrome 49.0,desktop,Windows
2999529,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999536,-5.0,NotFound,edge 15.0,desktop,Windows
2999540,-5.0,NotFound,edge 15.0,desktop,Windows
2999544,-5.0,NotFound,chrome 62.0,desktop,Windows
2999552,-5.0,NotFound,chrome 62.0,desktop,Windows
2999553,-5.0,Found,samsung browser 6.2,mobile,SAMSUNG SM-G930P Build/NRD90M
2999554,-5.0,NotFound,chrome 62.0,desktop,Windows
2999562,-5.0,NotFound,chrome 62.0,desktop,Windows
2999563,-5.0,NotFound,edge 16.0,desktop,Windows
2999564,-5.0,NotFound,chrome 62.0,desktop,Windows
2999574,-5.0,NotFound,chrome 62.0,desktop,Windows
2999581,-10.0,NotFound,chrome 62.0,desktop,Windows
2999582,0.0,NotFound,chrome 62.0,desktop,MacOS
2999583,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999584,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999586,-5.0,Found,mobile safari 11.0,mobile,iOS Device
2999587,0.0,NotFound,chrome 62.0 for android,mobile,Moto C Build/NRD90M.063
2999593,0.0,NotFound,firefox 57.0,desktop,rv:57.0
2999595,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999597,-5.0,NotFound,chrome 62.0,desktop,
2999600,-5.0,NotFound,chrome 62.0,desktop,Windows
2999602,-5.0,NotFound,chrome 62.0,desktop,Windows
2999608,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2999611,-5.0,NotFound,chrome 62.0,desktop,
2999612,0.0,NotFound,firefox 57.0,desktop,rv:57.0
2999615,-5.0,NotFound,chrome 62.0,desktop,Windows
2999616,-5.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2999618,0.0,Found,ie 11.0 for desktop,desktop,Trident/7.0
2999619,-5.0,NotFound,mobile safari 9.0,mobile,iOS Device
2999622,-20.0,NotFound,chrome 62.0,desktop,Windows
2999623,0.0,NotFound,chrome generic,mobile,Moto G (5) Plus Build/NPNS25.137-15-11
2999633,-5.0,NotFound,chrome 62.0,desktop,Windows
2999634,-5.0,NotFound,chrome 62.0,desktop,
2999637,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2999643,-5.0,NotFound,chrome 62.0 for android,mobile,E6603 Build/32.4.A.1.54
2999644,-10.0,NotFound,chrome 62.0 for android,mobile,Redmi 4A Build/MMB29M
2999649,-5.0,Found,chrome 62.0,desktop,Windows
2999662,-5.0,NotFound,opera 49.0,desktop,Windows
2999663,0.0,NotFound,safari generic,desktop,MacOS
2999672,-5.0,NotFound,opera 49.0,desktop,Windows
2999674,0.0,NotFound,safari generic,desktop,MacOS
2999675,-30.0,NotFound,mobile safari 10.0,mobile,
2999680,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999684,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2999695,-5.0,NotFound,chrome 62.0,desktop,Windows
2999696,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999700,-5.0,NotFound,safari generic,desktop,MacOS
2999701,-5.0,NotFound,mobile safari 10.0,mobile,iOS Device
2999704,0.0,NotFound,chrome 62.0 for android,mobile,LG-H870 Build/NRD90U
2999705,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999706,0.0,NotFound,chrome 62.0,desktop,MacOS
2999709,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999712,-15.0,NotFound,,,
2999715,-5.0,NotFound,safari generic,desktop,MacOS
2999719,-5.0,NotFound,safari generic,desktop,MacOS
2999720,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2999725,-5.0,NotFound,chrome 62.0,desktop,Windows
2999735,-5.0,Found,edge 15.0,desktop,Windows
2999736,0.0,NotFound,mobile safari generic,mobile,iOS Device
2999738,-5.0,NotFound,chrome 62.0,desktop,Windows
2999739,0.0,NotFound,chrome 62.0,desktop,MacOS
2999741,0.0,NotFound,mobile safari 9.0,mobile,iOS Device
2999742,-20.0,NotFound,mobile safari 11.0,mobile,
2999743,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999745,0.0,NotFound,chrome 62.0,desktop,MacOS
2999746,-5.0,NotFound,edge 15.0,desktop,Windows
2999747,-5.0,NotFound,chrome 62.0,desktop,Windows
2999751,0.0,NotFound,chrome 62.0,desktop,MacOS
2999753,0.0,NotFound,firefox 55.0,desktop,rv:55.0
2999754,-5.0,NotFound,chrome 62.0,desktop,Windows
2999758,-20.0,NotFound,mobile safari 9.0,mobile,
2999759,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999760,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999762,-25.0,NotFound,safari generic,desktop,
2999770,-5.0,NotFound,chrome 62.0,desktop,Windows
2999776,0.0,NotFound,mobile safari generic,mobile,iOS Device
2999778,-5.0,NotFound,chrome 62.0,desktop,Windows
2999779,-5.0,NotFound,chrome 62.0,desktop,Windows
2999792,-5.0,NotFound,safari generic,desktop,MacOS
2999794,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999798,-5.0,NotFound,chrome 62.0,desktop,Windows
2999802,0.0,NotFound,mobile safari generic,mobile,iOS Device
2999806,-20.0,NotFound,mobile safari 11.0,mobile,
2999807,-5.0,NotFound,chrome 62.0,desktop,Windows
2999812,-5.0,NotFound,firefox 57.0,desktop,Windows
2999815,-5.0,NotFound,chrome 62.0,desktop,Windows
2999816,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999817,-5.0,Found,mobile safari 11.0,mobile,iOS Device
2999823,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999829,-5.0,NotFound,safari generic,desktop,MacOS
2999832,0.0,NotFound,safari generic,desktop,
2999835,0.0,NotFound,ie 11.0 for tablet,desktop,Trident/7.0
2999836,0.0,NotFound,chrome 62.0 for android,mobile,SM-T520
2999844,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2999845,0.0,NotFound,chrome 61.0,desktop,MacOS
2999847,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2999850,-20.0,NotFound,safari generic,desktop,
2999866,-5.0,NotFound,chrome 62.0,desktop,Windows
2999867,0.0,NotFound,ie 11.0 for desktop,desktop,Trident/7.0
2999868,-5.0,NotFound,safari generic,desktop,MacOS
2999870,-5.0,NotFound,chrome 62.0,desktop,Windows
2999873,0.0,NotFound,chrome 56.0 for android,mobile,SM-G920V Build/NRD90M
2999890,-5.0,NotFound,chrome 62.0,desktop,Windows
2999895,0.0,NotFound,samsung browser 6.2,mobile,SAMSUNG SM-G950U Build/NRD90M
2999900,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999901,-5.0,NotFound,chrome 62.0,desktop,Windows
2999903,-15.0,NotFound,chrome 62.0 for android,mobile,HTC Desire 10 lifestyle Build/MMB29M
2999909,-45.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999915,-25.0,NotFound,chrome 62.0,desktop,Windows
2999919,-10.0,NotFound,chrome 62.0 for android,mobile,SM-A720F Build/MMB29K
2999925,-5.0,NotFound,edge 15.0,desktop,Windows
2999927,-5.0,NotFound,chrome 62.0,desktop,Windows
2999928,-5.0,NotFound,chrome generic,mobile,Moto G (5S
2999929,0.0,NotFound,safari generic,desktop,MacOS
2999931,0.0,NotFound,safari generic,desktop,MacOS
2999934,-5.0,NotFound,chrome 62.0,desktop,Windows
2999937,0.0,NotFound,chrome 62.0 for android,mobile,SM-G925I Build/LMY47X
2999938,-5.0,NotFound,chrome 62.0,desktop,Windows
2999939,0.0,NotFound,chrome 62.0 for android,mobile,SM-G930R4 Build/NRD90M
2999940,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
2999943,-5.0,Found,mobile safari 11.0,mobile,iOS Device
2999944,-5.0,NotFound,chrome 62.0,desktop,
2999950,-5.0,NotFound,mobile safari 10.0,mobile,iOS Device
2999952,-5.0,NotFound,chrome 62.0,desktop,Windows
2999959,-5.0,NotFound,mobile safari generic,mobile,iOS Device
2999960,-5.0,NotFound,edge 15.0,desktop,Windows
2999961,0.0,NotFound,chrome 61.0 for android,mobile,LG-K410 Build/LRX22G
2999962,-10.0,NotFound,chrome 62.0 for android,mobile,SM-A720F Build/MMB29K
2999968,-10.0,NotFound,mobile safari generic,mobile,iOS Device
2999970,-5.0,Found,edge 15.0,desktop,Windows
2999974,-5.0,NotFound,chrome 62.0,desktop,MacOS
2999977,-5.0,NotFound,chrome 62.0,desktop,Windows
2999984,0.0,NotFound,chrome 62.0,desktop,MacOS
2999985,-5.0,NotFound,mobile safari 10.0,mobile,iOS Device
2999988,-5.0,NotFound,chrome 62.0,desktop,Windows
2999991,0.0,NotFound,chrome generic,mobile,Moto G (4) Build/NPJ25.93-14.5
2999996,-5.0,NotFound,chrome 62.0,desktop,Windows
3000001,-5.0,NotFound,chrome 62.0,desktop,Windows
3000002,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
3000009,-15.0,NotFound,samsung browser 6.2,mobile,SAMSUNG SM-G610M Build/MMB29K
3000014,0.0,NotFound,chrome 62.0,desktop,MacOS
3000019,-5.0,NotFound,safari generic,desktop,MacOS
3000020,0.0,NotFound,chrome 62.0,desktop,
3000022,-20.0,NotFound,safari generic,desktop,
3000025,0.0,NotFound,chrome 62.0 for android,mobile,Lenovo K33b36 Build/NRD90N
3000027,-20.0,NotFound,mobile safari 9.0,mobile,
3000028,-20.0,NotFound,mobile safari 9.0,mobile,
3000029,-5.0,NotFound,chrome 62.0,desktop,
3000030,0.0,NotFound,android webview 4.0,mobile,es-us
3000038,0.0,NotFound,chrome 62.0,desktop,MacOS
3000045,-5.0,NotFound,mobile safari 10.0,mobile,iOS Device
3000050,-20.0,NotFound,mobile safari 10.0,mobile,
3000053,-5.0,NotFound,chrome 62.0,desktop,Windows
3000059,-5.0,NotFound,chrome 62.0,desktop,Windows
3000061,0.0,NotFound,chrome 61.0,mobile,
3000063,-5.0,NotFound,edge 15.0,desktop,Windows
3000064,-5.0,NotFound,chrome 62.0,desktop,Windows
3000067,-5.0,NotFound,chrome 62.0,desktop,Windows
3000068,-5.0,NotFound,chrome 62.0,desktop,Windows
3000069,-5.0,NotFound,firefox 57.0,desktop,Windows
3000070,-5.0,NotFound,chrome 62.0,desktop,Windows
3000073,0.0,NotFound,mobile safari generic,mobile,
3000074,0.0,NotFound,chrome 62.0 for android,mobile,SM-J320M Build/LMY47V
3000076,-5.0,NotFound,safari generic,desktop,MacOS
3000080,0.0,NotFound,chrome 62.0,desktop,
3000082,0.0,NotFound,chrome 62.0 for android,mobile,SM-G930U Build/NRD90M
3000083,0.0,NotFound,chrome 62.0,desktop,
3000087,-5.0,NotFound,chrome 62.0,desktop,Windows
3000091,0.0,NotFound,chrome 60.0,desktop,MacOS
3000093,0.0,Found,chrome 60.0,desktop,MacOS
3000096,0.0,NotFound,chrome 62.0,desktop,MacOS
3000097,-5.0,NotFound,mobile safari 11.0,mobile,iOS Device
3000100,-40.0,NotFound,chrome 62.0 for android,mobile,CAM-L03 Build/HUAWEICAM-L03
3000104,-20.0,NotFound,mobile safari 11.0,mobile,
3000105,-5.0,NotFound,firefox 57.0,desktop,Windows
3000113,-5.0,NotFound,chrome 62.0,desktop,Windows
3000114,0.0,NotFound,chrome 62.0 for android,mobile,Moto Z2 Play Build/NPS26.118-19
3000119,0.0,NotFound,chrome 62.0 for android,mobile,Moto Z2 Play Build/NPS26.118-19
3000122,-25.0,NotFound,mobile safari 11.0,mobile,
3000124,0.0,NotFound,chrome 62.0 for ios,mobile,iOS Device
3000125,-5.0,NotFound,samsung browser 6.2,mobile,SAMSUNG SM-N950U Build/NMF26X
3000126,0.0,NotFound,Samsung/SM-G532M,mobile,SM-G532M Build/MMB29T
3000128,0.0,NotFound,Samsung/SM-G532M,mobile,SM-G532M Build/MMB29T
3000131,-20.0,NotFound,mobile safari 10.0,mobile,iOS Device
3000133,-5.0,NotFound,chrome 62.0,desktop,
3000134,-20.0,NotFound,mobile safari 10.0,mobile,
3000136,-5.0,NotFound,chrome 62.0,desktop,Windows
3000137,-5.0,NotFound,chrome 62.0,desktop,Windows
3000139,-5.0,NotFound,edge 15.0,desktop,Windows
3000142,-5.0,NotFound,safari generic,desktop,MacOS
3000145,-5.0,NotFound,chrome 62.0,desktop,
3000147,-5.0,NotFound,chrome 62.0,desktop,
3000151,-5.0,NotFound,mobile safari 10.0,mobile,iOS Device
3000153,-5.0,NotFound,chrome 62.0,desktop,
3000154,-5.0,NotFound,chrome 62.0,desktop,
3000156,-5.0,NotFound,chrome 62.0,desktop,
3000158,-10.0,NotFound,chrome 62.0,desktop,
3000159,0.0,NotFound,edge 14.0,desktop,Windows
3000160,-5.0,NotFound,chrome 62.0,desktop,Windows
3000165,0.0,NotFound,chrome 62.0 for android,mobile,5012G Build/MRA58K
3000167,-20.0,NotFound,mobile safari 10.0,mobile,
3000183,-10.0,NotFound,chrome 62.0,desktop,
3000184,-10.0,NotFound,chrome 62.0,desktop,
3000185,-10.0,NotFound,chrome 62.0,desktop,
3000187,0.0,NotFound,chrome 62.0,desktop,MacOS
3000188,-10.0,NotFound,chrome 62.0,desktop,
3000189,-15.0,NotFound,chrome 62.0,desktop,
3000191,-15.0,NotFound,chrome 62.0,desktop,
3000198,-20.0,NotFound,mobile safari 10.0,mobile,
3000200,0.0,NotFound,mobile safari 11.0,mobile,iOS Device
3000204,-5.0,NotFound,chrome 62.0,desktop,Windows
3000206,-5.0,Found,chrome 62.0,desktop,Windows
3000208,-5.0,NotFound,chrome 62.0,desktop,Windows
3000220,-15.0,NotFound,,,
3000221,-5.0,Found,chrome 62.0,desktop,Windows
3000225,0.0,NotFound,firefox 52.0,desktop,rv:52.0
