TransactionID,isFraud,TransactionAmt,ProductCD,card1,card4,addr1,P_emaildomain
2989380,0,80.0,S,6292,visa,203.0,
2989381,0,514.0,W,6635,visa,264.0,
2989382,0,57.95,W,4702,mastercard,476.0,
2989383,0,47.95,W,7648,visa,330.0,
2989384,0,97.0,W,7919,mastercard,387.0,
2989385,0,100.0,W,9175,visa,325.0,yahoo.com
2989386,0,100.0,H,13809,visa,315.0,yahoo.com
2989387,0,250.0,W,7585,visa,472.0,msn.com
2989388,0,100.0,W,6877,visa,272.0,yahoo.com
2989389,0,335.0,W,12839,visa,264.0,
2989390,0,300.0,W,6174,visa,269.0,
2989391,0,29.0,W,7919,mastercard,269.0,yahoo.com
2989392,0,57.95,W,17188,visa,264.0,gmail.com
2989393,0,88.44,W,7856,visa,110.0,
2989394,0,200.0,W,15063,visa,337.0,msn.com
2989395,0,46.92,W,14661,visa,110.0,hotmail.com
2989396,0,117.0,W,14079,mastercard,325.0,gmail.com
2989397,0,214.65,W,6019,visa,325.0,aol.com
2989398,0,92.95,W,17188,visa,264.0,yahoo.com
2989399,0,45.0,W,1877,mastercard,272.0,gmail.com
2989400,0,87.0,W,1893,mastercard,315.0,anonymous.com
2989401,0,150.0,W,10854,visa,444.0,
2989402,0,152.48,W,12105,mastercard,327.0,yahoo.com
2989403,0,34.5,W,11919,mastercard,264.0,gmail.com
2989404,0,59.0,W,14131,visa,158.0,
2989405,0,175.0,W,12544,visa,441.0,yahoo.com
2989406,0,50.0,W,13528,visa,143.0,yahoo.com
2989407,0,100.0,S,3821,mastercard,184.0,
2989408,0,77.0,W,9839,visa,191.0,live.com
2989409,0,150.0,W,6459,mastercard,325.0,hotmail.com
2989410,0,127.788,C,15885,visa,,gmail.com
2989411,0,117.0,W,9175,visa,325.0,verizon.net
2989412,0,75.0,W,11157,visa,251.0,yahoo.com
2989413,0,100.0,H,17541,visa,177.0,anonymous.com
2989414,0,475.0,W,11516,mastercard,123.0,
2989415,0,72.99,W,15497,visa,299.0,live.com
2989416,0,15.0,W,18132,mastercard,272.0,bellsouth.net
2989417,0,57.95,W,10112,visa,264.0,gmail.com
2989418,0,102.25,W,17131,mastercard,264.0,gmail.com
2989419,0,20.0,W,12577,visa,204.0,yahoo.com
2989420,0,150.0,W,14482,visa,181.0,gmail.com
2989421,0,117.0,W,2744,visa,310.0,icloud.com
2989422,0,200.0,W,9323,visa,191.0,charter.net
2989423,0,1011.95,W,15111,mastercard,476.0,gmail.com
2989424,1,428.73,W,15063,visa,324.0,yahoo.com
2989425,0,90.0,W,10930,visa,330.0,gmail.com
2989426,0,107.95,W,7919,mastercard,143.0,
2989427,0,300.0,W,18201,visa,220.0,yahoo.com
2989428,0,50.0,W,9500,visa,204.0,gmail.com
2989429,0,67.95,W,1675,visa,330.0,yahoo.com
2989430,0,54.5,W,10186,visa,325.0,yahoo.com
2989431,0,30.0,W,12544,visa,441.0,gmail.com
2989432,0,47.95,W,2234,visa,126.0,rocketmail.com
2989433,0,500.0,R,14441,visa,387.0,anonymous.com
2989434,0,100.0,H,17541,visa,177.0,anonymous.com
2989435,0,187.95,W,5635,visa,123.0,yahoo.com
2989436,0,159.95,W,7919,mastercard,315.0,
2989437,0,77.95,W,6530,mastercard,123.0,gmail.com
2989438,0,200.0,H,16075,mastercard,441.0,gmail.com
2989439,0,30.95,W,7919,mastercard,123.0,anonymous.com
2989440,0,100.0,R,6741,visa,387.0,gmail.com
2989441,0,107.95,W,16255,mastercard,204.0,gmail.com
2989442,0,200.0,W,7292,visa,476.0,icloud.com
2989443,0,100.0,W,10349,visa,225.0,
2989444,0,250.0,W,11319,visa,226.0,
2989445,0,142.95,W,11207,visa,324.0,anonymous.com
2989446,0,80.0,W,16659,visa,204.0,gmail.com
2989447,0,49.0,W,17939,mastercard,299.0,
2989448,0,420.0,W,17188,visa,122.0,gmail.com
2989449,0,12.326,C,4461,mastercard,,gmail.com
2989450,0,59.0,W,8113,visa,225.0,gmail.com
2989451,0,100.0,S,14479,visa,428.0,
2989452,0,107.95,W,3121,visa,494.0,comcast.net
2989453,0,100.0,W,7508,visa,220.0,
2989454,0,384.76,W,12839,visa,264.0,gmail.com
2989455,0,47.95,W,2234,visa,126.0,rocketmail.com
2989456,0,335.0,W,17188,visa,310.0,gmail.com
2989457,0,25.95,W,12577,visa,204.0,
2989458,0,59.0,W,2803,visa,184.0,aol.com
2989459,0,100.0,H,17541,visa,177.0,anonymous.com
2989460,0,57.95,W,5635,visa,123.0,yahoo.com
2989461,0,200.0,W,6174,visa,205.0,cox.net
2989462,0,59.0,W,8113,visa,225.0,gmail.com
2989463,0,159.95,W,14502,visa,194.0,
2989464,0,226.0,W,7919,mastercard,299.0,yahoo.com
2989465,0,28.76,C,15885,visa,,gmail.com
2989466,0,57.95,W,1444,visa,315.0,gmail.com
2989467,0,90.0,W,10930,visa,330.0,gmail.com
2989468,0,25.0,R,11207,visa,126.0,anonymous.com
2989469,1,75.0,W,11207,visa,126.0,gmail.com
2989470,0,50.0,W,17469,visa,181.0,yahoo.com
2989471,0,60.0,W,6170,visa,269.0,gmail.com
2989472,0,25.95,W,7919,mastercard,191.0,gmail.com
2989473,0,28.76,C,9026,visa,,gmail.com
2989474,0,49.0,W,7919,mastercard,327.0,yahoo.com
2989475,0,156.0,W,10057,mastercard,315.0,yahoo.com
2989476,0,671.42,W,4272,visa,299.0,aol.com
2989477,0,120.0,W,11218,visa,184.0,
2989478,0,150.0,W,6070,visa,428.0,
2989479,0,97.0,W,16659,visa,204.0,gmail.com
2989480,0,460.0,W,17188,visa,299.0,gmail.com
2989481,0,10.0,S,7815,mastercard,330.0,
2989482,0,34.0,W,5355,visa,204.0,yahoo.com
2989483,0,186.0,W,3605,mastercard,325.0,
2989484,0,209.95,W,7919,mastercard,433.0,gmail.com
2989485,0,50.0,W,4436,visa,441.0,centurylink.net
2989486,0,213.0,W,16132,visa,299.0,yahoo.com
2989487,0,335.0,W,1906,mastercard,330.0,
2989488,0,60.0,W,18132,mastercard,476.0,yahoo.com
2989489,0,107.0,W,10930,visa,330.0,gmail.com
2989490,0,49.0,W,16659,visa,204.0,gmail.com
2989491,0,100.0,S,14479,visa,428.0,
2989492,0,30.0,W,16709,mastercard,264.0,yahoo.com
2989493,0,24.0,W,2408,visa,123.0,gmail.com
2989494,0,343.15,W,11106,visa,264.0,gmail.com
2989495,0,25.0,W,13833,visa,325.0,yahoo.com
2989496,0,100.0,S,14479,visa,428.0,
2989497,0,68.5,W,7919,mastercard,191.0,
2989498,0,100.0,S,14479,visa,428.0,
2989499,0,77.95,W,14186,visa,387.0,gmail.com
2989500,0,100.0,S,14479,visa,428.0,
2989501,0,107.95,W,8117,visa,181.0,gmail.com
2989502,0,100.0,S,14479,visa,428.0,
2989503,0,25.0,H,13381,visa,310.0,gmail.com
2989504,0,597.94,W,1214,visa,123.0,
2989505,0,100.0,S,14479,visa,428.0,
2989506,0,250.0,W,7919,mastercard,485.0,gmail.com
2989507,0,100.0,S,14479,visa,428.0,
2989508,0,117.0,W,9500,visa,204.0,gmail.com
2989509,0,58.95,W,4658,visa,310.0,cox.net
2989510,0,100.0,W,15399,mastercard,485.0,hotmail.com
2989511,0,40.0,W,18132,mastercard,476.0,yahoo.com
2989512,0,100.0,S,14479,visa,428.0,
2989513,0,46.342,C,9026,visa,,live.com.mx
2989514,0,92.0,W,7919,mastercard,272.0,yahoo.com
2989515,0,433.0,W,12695,visa,325.0,hotmail.com
2989516,0,103.0,W,6951,visa,441.0,aol.com
2989517,0,150.0,W,7508,visa,444.0,msn.com
2989518,0,108.95,W,4067,mastercard,225.0,aol.com
2989519,0,100.0,S,14479,visa,428.0,
2989520,0,50.0,W,7919,mastercard,264.0,
2989521,0,171.0,W,12544,visa,184.0,gmail.com
2989522,0,25.0,H,16326,visa,299.0,anonymous.com
2989523,0,264.35,W,5698,mastercard,310.0,gmail.com
2989524,0,100.0,S,14479,visa,428.0,
2989525,0,18.0,W,7676,visa,220.0,gmail.com
2989526,0,30.95,W,11218,visa,184.0,
2989527,0,51.357,C,1976,visa,,gmail.com
2989528,0,68.758,C,9633,visa,,gmail.com
2989529,0,87.0,W,1939,visa,315.0,yahoo.com
2989530,0,25.0,H,14290,visa,225.0,gmail.com
2989531,0,226.0,W,14426,mastercard,272.0,gmail.com
2989532,0,108.5,W,17910,mastercard,327.0,
2989533,0,58.95,W,17188,visa,194.0,yahoo.com
2989534,0,200.0,W,16132,visa,299.0,yahoo.com
2989535,0,226.0,W,9500,visa,330.0,gmail.com
2989536,0,51.357,C,14076,visa,,gmail.com
2989537,0,200.0,W,12577,visa,327.0,gmail.com
2989538,0,40.0,W,2234,visa,126.0,rocketmail.com
2989539,0,134.95,W,2803,visa,494.0,
2989540,0,75.0,S,1357,american express,226.0,
2989541,0,47.95,W,1814,visa,184.0,gmail.com
2989542,0,200.0,W,2939,mastercard,204.0,att.net
2989543,0,77.0,W,17188,visa,299.0,
2989544,1,632.0,W,7919,mastercard,325.0,yahoo.com
2989545,0,49.0,W,12598,visa,220.0,gmail.com
2989546,0,120.0,W,12850,visa,330.0,aol.com
2989547,0,226.0,W,7919,mastercard,387.0,yahoo.com
2989548,0,59.0,W,7919,mastercard,337.0,
2989549,0,20.0,W,9002,visa,204.0,yahoo.com
2989550,0,82.95,W,10112,visa,315.0,gmail.com
2989551,0,100.0,H,12099,mastercard,264.0,gmail.com
2989552,0,15.0,S,2263,visa,330.0,
2989553,0,65.0,W,9500,visa,330.0,yahoo.com
2989554,0,25.0,W,3579,mastercard,330.0,gmail.com
2989555,0,16.555,C,11837,visa,,gmx.de
2989556,0,198.5,W,16630,visa,184.0,gmail.com
2989557,0,100.0,W,11207,visa,330.0,gmail.com
2989558,0,87.95,W,3681,visa,315.0,gmail.com
2989559,0,226.0,W,7919,mastercard,251.0,gmail.com
2989560,0,57.95,W,1322,mastercard,436.0,
2989561,0,14.622,C,4461,mastercard,,hotmail.com
2989562,0,25.0,W,3738,visa,226.0,yahoo.com
2989563,0,25.95,W,3331,mastercard,203.0,gmail.com
2989564,0,400.0,W,5571,mastercard,251.0,gmail.com
2989565,0,72.95,W,6170,visa,327.0,yahoo.com
2989566,0,209.95,W,2261,visa,143.0,yahoo.com
2989567,0,59.0,W,7919,mastercard,272.0,gmail.com
2989568,0,47.95,W,2234,visa,126.0,rocketmail.com
2989569,1,49.0,W,7413,mastercard,123.0,gmail.com
2989570,0,117.0,W,1814,visa,184.0,gmail.com
2989571,0,92.95,W,7919,mastercard,181.0,
2989572,0,100.0,W,17966,mastercard,472.0,
2989573,0,107.95,W,9537,visa,325.0,
2989574,0,53.95,W,15990,mastercard,492.0,hotmail.com
2989575,0,47.95,W,7005,visa,310.0,gmail.com
2989576,0,47.95,W,6170,visa,315.0,
2989577,0,55.0,W,16661,visa,327.0,gmail.com
2989578,0,315.0,W,4527,visa,441.0,gmail.com
2989579,0,49.0,W,2884,visa,126.0,
2989580,0,160.95,W,16873,visa,264.0,gmail.com
2989581,0,53.97,W,7919,mastercard,191.0,
2989582,0,317.5,W,7919,mastercard,181.0,
2989583,0,20.0,W,5409,visa,204.0,hotmail.com
2989584,0,40.0,W,5811,mastercard,498.0,sbcglobal.net
2989585,0,60.0,W,12211,visa,433.0,gmail.com
2989586,0,75.0,W,10838,visa,205.0,ymail.com
2989587,0,175.0,W,6070,visa,492.0,
2989588,0,150.0,W,8766,visa,184.0,gmail.com
2989589,0,100.0,H,16075,mastercard,264.0,sbcglobal.net
2989590,0,200.0,W,10836,mastercard,191.0,
2989591,0,50.0,W,15651,visa,330.0,
2989592,0,44.5,W,13780,visa,441.0,gmail.com
2989593,0,54.5,W,4976,mastercard,472.0,gmail.com
2989594,0,40.0,W,7919,mastercard,231.0,
2989595,0,150.0,W,12686,visa,143.0,gmail.com
2989596,0,57.95,W,17321,visa,472.0,yahoo.com
2989597,0,30.0,W,12686,visa,498.0,yahoo.com
2989598,1,100.0,S,2616,discover,123.0,
2989599,0,311.95,W,18268,visa,315.0,gmail.com
2989600,0,125.0,R,17321,visa,472.0,anonymous.com
2989601,0,50.0,H,10486,mastercard,204.0,anonymous.com
2989602,0,226.0,W,16132,visa,299.0,yahoo.com
2989603,0,150.0,H,12487,american express,308.0,aol.com
2989604,0,13.534,C,15885,visa,,hotmail.com
2989605,0,49.0,W,12598,visa,220.0,
2989606,0,30.0,W,10313,visa,220.0,icloud.com
2989607,0,209.95,W,10447,visa,315.0,yahoo.com
2989608,0,10.0,W,4436,visa,184.0,yahoo.com
2989609,0,48.95,W,15832,mastercard,325.0,gmail.com
2989610,0,43.0,W,7919,mastercard,269.0,gmail.com
2989611,0,200.0,W,8135,visa,123.0,
2989612,0,124.95,W,7664,visa,264.0,yahoo.com
2989613,0,400.0,W,5903,mastercard,327.0,
2989614,0,120.0,W,4164,visa,441.0,suddenlink.net
2989615,0,100.0,W,7919,mastercard,126.0,yahoo.com
2989616,0,10.936,C,4461,mastercard,,hotmail.es
2989617,0,117.0,W,6019,visa,498.0,
2989618,0,100.0,H,18227,visa,310.0,me.com
2989619,0,100.0,R,18246,mastercard,204.0,gmail.com
2989620,0,49.0,W,7005,visa,310.0,gmail.com
2989621,0,100.0,H,18227,visa,310.0,me.com
2989622,0,25.0,S,15570,visa,330.0,
2989623,0,47.95,W,12382,visa,433.0,gmail.com
2989624,0,125.0,R,2585,american express,469.0,anonymous.com
2989625,0,386.95,W,14839,visa,325.0,anonymous.com
2989626,0,40.0,W,6530,mastercard,325.0,gmail.com
2989627,0,54.5,W,17055,mastercard,472.0,gmail.com
2989628,0,44.0,W,12552,mastercard,325.0,gmail.com
2989629,0,335.0,W,7529,visa,204.0,yahoo.com
2989630,0,74.921,C,9633,visa,,yahoo.com.mx
2989631,0,92.95,W,16508,visa,387.0,bellsouth.net
2989632,0,108.95,W,7919,mastercard,205.0,gmail.com
2989633,0,10.0,W,15887,visa,143.0,yahoo.com
2989634,0,30.814,C,2256,visa,,gmail.com
2989635,1,30.029,C,12616,visa,,hotmail.com
2989636,0,106.0,W,7689,visa,433.0,hotmail.com
2989637,0,130.5,W,4164,visa,441.0,suddenlink.net
2989638,0,77.0,W,9500,visa,204.0,gmail.com
2989639,0,43.97,W,12577,visa,231.0,
2989640,0,40.0,W,5811,mastercard,498.0,sbcglobal.net
2989641,0,159.95,W,17188,visa,143.0,att.net
2989642,0,39.54,W,16521,mastercard,158.0,gmail.com
2989643,0,29.0,W,17055,mastercard,472.0,gmail.com
2989644,0,117.0,W,17910,mastercard,327.0,
2989645,0,20.0,W,18390,visa,264.0,gmail.com
2989646,0,39.0,W,16132,visa,299.0,icloud.com
2989647,0,1128.06,W,16659,visa,205.0,anonymous.com
2989648,0,209.95,W,2114,mastercard,310.0,comcast.net
2989649,0,171.0,W,4029,visa,272.0,comcast.net
2989650,0,100.0,W,3056,visa,444.0,aol.com
2989651,0,300.0,W,15205,visa,315.0,gmail.com
2989652,0,125.0,W,2261,visa,143.0,sbcglobal.net
2989653,0,14.501,C,3154,mastercard,,gmail.com
2989654,0,60.0,W,6902,mastercard,143.0,aol.com
2989655,0,47.95,W,5273,visa,315.0,
2989656,0,124.97,W,7207,visa,204.0,yahoo.com
2989657,0,49.0,W,7919,mastercard,327.0,
2989658,0,2590.5,W,11157,visa,433.0,yahoo.com
2989659,0,75.0,W,1431,visa,343.0,
2989660,0,50.0,H,10447,visa,315.0,gmail.com
2989661,0,49.0,W,5811,mastercard,498.0,sbcglobal.net
2989662,0,300.0,W,17188,visa,441.0,aol.com
2989663,0,39.0,W,12686,visa,498.0,
2989664,0,160.95,W,5168,mastercard,330.0,yahoo.com
2989665,0,44.0,W,18018,mastercard,264.0,gmail.com
2989666,0,75.0,H,5454,mastercard,485.0,hotmail.com
2989667,0,150.0,W,3191,visa,315.0,live.com
2989668,0,100.0,W,7919,mastercard,315.0,gmail.com
2989669,0,49.0,W,6530,mastercard,325.0,gmail.com
2989670,0,150.0,W,5033,mastercard,337.0,yahoo.com
2989671,0,213.0,W,15993,visa,184.0,outlook.com
2989672,0,100.0,W,11799,visa,126.0,
2989673,0,77.95,W,7919,mastercard,485.0,
2989674,0,57.95,W,5273,visa,315.0,
2989675,0,92.95,W,13780,visa,441.0,gmail.com
2989676,0,59.0,W,16132,visa,299.0,yahoo.com
2989677,0,311.95,W,12839,visa,264.0,gmail.com
2989678,0,47.0,W,13089,mastercard,272.0,gmail.com
2989679,0,209.95,W,2803,visa,299.0,gmail.com
2989680,0,200.0,W,7815,mastercard,123.0,gmail.com
2989681,0,190.0,W,8868,visa,330.0,gmail.com
2989682,0,25.0,H,1393,mastercard,308.0,hotmail.com
2989683,0,42.95,W,1906,mastercard,123.0,aol.com
2989684,0,108.95,W,17188,visa,299.0,anonymous.com
2989685,0,40.0,W,8394,visa,325.0,yahoo.com
2989686,0,47.95,W,9500,visa,126.0,gmail.com
2989687,0,58.95,W,2455,visa,204.0,gmail.com
2989688,0,39.0,W,7919,mastercard,330.0,
2989689,0,159.95,W,7919,mastercard,203.0,gmail.com
2989690,0,20.0,W,8431,mastercard,123.0,gmail.com
2989691,0,100.0,W,16075,mastercard,264.0,yahoo.com
2989692,0,117.0,W,7919,mastercard,441.0,gmail.com
2989693,0,10.0,W,16659,visa,204.0,gmail.com
2989694,0,226.0,W,5262,mastercard,203.0,yahoo.com
2989695,0,200.0,W,13249,visa,264.0,
2989696,0,160.5,W,1804,mastercard,123.0,gmail.com
2989697,0,117.47,W,10960,mastercard,204.0,gmail.com
2989698,0,80.0,W,7483,visa,387.0,yahoo.com
2989699,0,40.0,W,10776,visa,485.0,gmail.com
2989700,0,29.5,W,12695,visa,325.0,
2989701,0,59.0,W,11207,visa,420.0,gmail.com
2989702,0,214.0,W,18063,visa,325.0,
2989703,0,100.0,R,9417,american express,441.0,anonymous.com
2989704,0,87.95,W,9500,visa,272.0,yahoo.com
2989705,0,30.95,W,11900,visa,191.0,
2989706,0,554.0,W,4649,visa,225.0,hotmail.com
2989707,0,57.95,W,14874,visa,269.0,att.net
2989708,0,209.95,W,12928,mastercard,315.0,
2989709,0,97.0,W,9992,mastercard,387.0,gmail.com
2989710,0,100.0,W,7919,mastercard,472.0,
2989711,0,49.0,W,12970,visa,494.0,ymail.com
2989712,0,210.95,W,1342,mastercard,126.0,gmail.com
2989713,0,150.0,W,5033,mastercard,123.0,yahoo.com
2989714,0,45.0,W,4921,visa,184.0,yahoo.com
2989715,0,75.0,W,17188,visa,299.0,gmail.com
2989716,0,97.0,W,7919,mastercard,337.0,
2989717,0,360.0,W,7919,mastercard,494.0,yahoo.com
2989718,0,44.0,W,8528,visa,476.0,gmail.com
2989719,0,32.325,C,15885,visa,,hotmail.com
2989720,0,100.0,W,14290,visa,315.0,yahoo.com
2989721,0,213.0,W,7585,visa,184.0,outlook.com
2989722,0,226.0,W,9335,visa,177.0,gmail.com
2989723,0,49.0,W,2884,visa,126.0,yahoo.com
2989724,0,100.0,W,17188,visa,299.0,yahoo.com
2989725,0,134.95,W,12501,visa,191.0,gmail.com
2989726,0,59.0,W,7919,mastercard,441.0,
2989727,0,226.0,W,16560,visa,498.0,yahoo.com
2989728,0,25.0,H,10616,visa,476.0,hotmail.com
2989729,0,24.5,W,3277,visa,231.0,gmail.com
2989730,0,63.441,C,12722,mastercard,,hotmail.com
2989731,0,159.95,W,4090,visa,310.0,
2989732,0,50.0,W,6328,mastercard,444.0,yahoo.com
2989733,0,171.0,W,5033,mastercard,123.0,gmail.com
2989734,0,50.0,S,18268,visa,441.0,
2989735,0,155.95,W,7919,mastercard,492.0,charter.net
2989736,0,335.0,W,11207,visa,231.0,yahoo.com
2989737,0,664.0,W,11157,visa,433.0,gmail.com
2989738,0,250.0,R,12253,visa,315.0,gmail.com
2989739,0,117.0,W,14290,visa,315.0,yahoo.com
2989740,0,15.0,H,12695,visa,325.0,yahoo.com
2989741,0,59.816,C,17957,mastercard,,icloud.com
2989742,0,612.05,W,8695,visa,204.0,gmail.com
2989743,0,50.0,H,15066,mastercard,472.0,anonymous.com
2989744,0,311.95,W,7585,visa,272.0,anonymous.com
2989745,0,117.0,W,12695,visa,325.0,aol.com
2989746,0,57.95,W,11144,visa,428.0,
2989747,0,59.0,W,7919,mastercard,184.0,gmail.com
2989748,0,30.0,W,16560,visa,181.0,gmail.com
2989749,0,34.5,W,12577,visa,143.0,gmail.com
2989750,0,35.648,C,3154,mastercard,,hotmail.com
2989751,0,49.0,W,11839,visa,299.0,gmail.com
2989752,0,159.95,W,12501,visa,191.0,gmail.com
2989753,0,22.537,C,3154,mastercard,,anonymous.com
2989754,0,750.0,W,4067,mastercard,325.0,aol.com
2989755,0,42.596,C,9300,visa,,anonymous.com
2989756,0,100.0,W,12866,visa,330.0,gmail.com
2989757,0,13.655,C,15885,visa,,hotmail.com
2989758,0,125.0,H,2755,mastercard,512.0,yahoo.com
2989759,0,3.5,W,16751,visa,231.0,aol.com
2989760,0,30.95,W,14887,mastercard,181.0,gmail.com
2989761,0,160.5,W,9500,visa,204.0,gmail.com
2989762,0,100.0,W,4272,visa,299.0,
2989763,0,100.0,S,17088,mastercard,472.0,
2989764,0,49.0,W,1078,visa,123.0,gmail.com
2989765,0,59.0,W,12570,visa,272.0,aol.com
2989766,0,25.0,W,7919,mastercard,204.0,
2989767,0,100.0,W,15111,mastercard,272.0,
2989768,0,29.0,W,11796,mastercard,203.0,frontiernet.net
2989769,0,12.688,C,8755,mastercard,,live.com
2989770,0,107.95,W,7664,visa,264.0,gmail.com
2989771,0,150.0,W,13481,mastercard,325.0,gmail.com
2989772,0,59.0,W,15497,visa,310.0,live.com
2989773,0,171.0,W,12544,visa,184.0,outlook.com
2989774,0,39.0,W,7919,mastercard,330.0,gmail.com
2989775,0,225.0,W,7585,visa,315.0,gmail.com
2989776,0,97.0,W,7919,mastercard,433.0,gmail.com
2989777,0,15.0,W,14080,visa,330.0,gmail.com
2989778,0,100.0,W,2455,visa,299.0,gmail.com
2989779,0,77.0,W,7919,mastercard,143.0,
2989780,0,50.0,H,6019,visa,325.0,yahoo.com
2989781,0,159.95,W,9500,visa,126.0,aol.com
2989782,0,77.95,W,9048,mastercard,143.0,
2989783,0,100.0,R,15007,visa,231.0,aol.com
2989784,0,59.0,W,12544,visa,441.0,gmail.com
2989785,0,87.0,W,7919,mastercard,310.0,gmail.com
2989786,0,150.0,R,3052,visa,191.0,anonymous.com
2989787,0,59.816,C,17957,mastercard,,icloud.com
2989788,0,13.292,C,3154,mastercard,,hotmail.com
2989789,0,39.0,W,7919,mastercard,476.0,
2989790,0,85.0,W,2157,visa,272.0,bellsouth.net
2989791,0,47.95,W,9112,visa,441.0,gmail.com
2989792,0,107.95,W,10682,mastercard,299.0,yahoo.com
2989793,0,49.0,W,11815,mastercard,476.0,gmail.com
2989794,0,24.0,W,17404,visa,325.0,anonymous.com
2989795,0,100.0,H,11282,visa,476.0,live.com
2989796,0,39.0,W,9500,visa,272.0,yahoo.com
2989797,0,49.0,W,5772,visa,184.0,
2989798,0,117.0,W,7919,mastercard,387.0,gmail.com
2989799,0,470.0,W,7664,visa,264.0,yahoo.com
2989800,0,400.0,W,14540,visa,191.0,gmail.com
2989801,0,222.0,W,7919,mastercard,325.0,
2989802,0,59.0,W,4663,visa,433.0,yahoo.com
2989803,0,300.0,W,11282,visa,272.0,gmail.com
2989804,0,50.0,H,10616,visa,325.0,gmail.com
2989805,0,75.0,S,6019,visa,337.0,
2989806,0,131.232,C,3154,mastercard,,gmail.com
2989807,0,200.0,R,11839,visa,512.0,gmail.com
2989808,0,107.95,W,18132,mastercard,476.0,gmail
2989809,0,80.0,W,4436,visa,330.0,aol.com
2989810,0,50.0,W,7919,mastercard,191.0,
2989811,0,90.0,W,1804,mastercard,123.0,gmail.com
2989812,0,1182.47,W,7921,visa,299.0,cox.net
2989813,0,23.926,C,17957,mastercard,,icloud.com
2989814,0,13.172,C,15916,mastercard,,gmail.com
2989815,0,92.0,W,6793,visa,384.0,
2989816,0,236.95,W,3055,mastercard,512.0,centurylink.net
2989817,0,75.0,W,9500,visa,330.0,gmail.com
2989818,0,59.0,W,16375,mastercard,226.0,gmail.com
2989819,0,353.47,W,15592,mastercard,264.0,yahoo.com
2989820,0,50.0,H,3682,visa,485.0,gmail.com
2989821,0,169.0,W,7919,mastercard,191.0,yahoo.com
2989822,0,35.0,W,10057,mastercard,315.0,yahoo.com
2989823,0,23.926,C,17957,mastercard,,icloud.com
2989824,0,335.0,W,11282,visa,272.0,gmail.com
2989825,0,159.95,W,12449,mastercard,143.0,
2989826,0,400.0,W,7676,visa,194.0,anonymous.com
2989827,0,100.0,H,12544,visa,441.0,gmail.com
2989828,0,107.95,W,12614,visa,512.0,gmail.com
2989829,1,65.0,W,9500,visa,204.0,
2989830,0,103.97,W,18132,mastercard,476.0,gmail
2989831,0,179.95,W,7919,mastercard,203.0,gmail.com
2989832,0,214.95,W,14631,visa,123.0,yahoo.com
2989833,0,100.0,W,3917,visa,158.0,
2989834,0,54.0,W,7919,mastercard,203.0,
2989835,0,40.0,H,10023,visa,325.0,gmail.com
2989836,0,59.0,W,7919,mastercard,191.0,
2989837,0,107.95,W,15813,visa,441.0,yahoo.com
2989838,0,97.0,W,12577,visa,272.0,
2989839,0,50.0,W,10057,mastercard,327.0,
2989840,0,15.226,C,16136,visa,,gmail.com
2989841,0,300.0,W,3478,visa,181.0,yahoo.com
2989842,0,59.0,W,7919,mastercard,472.0,gmail.com
2989843,0,30.0,W,1070,mastercard,476.0,gmail.com
2989844,0,261.95,W,7585,visa,123.0,gmail.com
2989845,0,44.5,W,12932,visa,325.0,yahoo.com
2989846,0,800.0,W,16883,visa,441.0,gmail.com
2989847,0,108.5,W,1555,mastercard,272.0,yahoo.com
2989848,0,100.0,H,6019,visa,436.0,gmail.com
2989849,0,35.95,W,7919,mastercard,433.0,gmail.com
2989850,0,40.0,H,12695,visa,126.0,verizon.net
2989851,0,49.5,W,6843,mastercard,315.0,yahoo.com
2989852,0,35.648,C,16136,visa,,gmail.com
2989853,0,117.0,W,8394,visa,330.0,gmail.com
2989854,0,150.0,W,13283,mastercard,472.0,charter.net
2989855,0,50.0,H,9803,visa,512.0,yahoo.com
2989856,0,1234.95,W,15063,visa,264.0,yahoo.com
2989857,0,100.0,H,6019,visa,299.0,yahoo.com
2989858,0,226.0,W,10509,mastercard,337.0,gmail.com
2989859,0,57.95,W,7676,visa,469.0,yahoo.com
2989860,0,141.0,W,8378,visa,310.0,gmail.com
2989861,0,75.0,H,18227,visa,204.0,yahoo.com
2989862,0,15.95,W,17701,visa,299.0,gmail.com
2989863,0,394.43,W,15436,visa,330.0,yahoo.com
2989864,0,43.0,W,11925,visa,512.0,yahoo.com
2989865,0,39.0,W,10023,visa,325.0,
2989866,0,335.0,W,7919,mastercard,181.0,
2989867,0,204.95,W,7664,visa,310.0,
2989868,0,450.0,W,14580,visa,272.0,gmail.com
2989869,0,230.0,W,15108,mastercard,315.0,
2989870,0,100.0,H,15063,visa,264.0,yahoo.com
2989871,0,49.0,W,8333,visa,204.0,gmail.com
2989872,0,100.0,H,13233,american express,299.0,anonymous.com
2989873,0,662.0,W,16075,mastercard,203.0,gmail.com
2989874,0,15.0,W,12526,visa,492.0,gmail.com
2989875,0,60.0,W,6344,discover,264.0,aol.com
2989876,0,77.95,W,9048,mastercard,143.0,
2989877,0,82.95,W,11666,visa,343.0,gmail.com
2989878,0,261.95,W,17188,visa,225.0,gmail.com
2989879,0,44.5,W,10930,visa,143.0,aol.com
2989880,0,150.0,H,2616,discover,204.0,comcast.net
2989881,0,100.0,H,15063,visa,264.0,yahoo.com
2989882,0,59.0,W,7919,mastercard,299.0,
2989883,0,103.97,W,8135,visa,476.0,gmail
